,User,Time,Tweet,Location,Verified,Tweet_Source,Followers,Retweet_Count,Tweet ID
43,JOHN9RO,2022-07-13 11:48:28+00:00,"RT @KingJamesIdowu: #LoveDamini is Burna boy's most commercial album yet. His intention was clear with this album, a summertime album for y…",Outside 🦍🐐,False,Twitter for iPhone,851,13,1547186194064314369
44,Grahammoore04,2022-07-13 11:48:27+00:00,"RT @burnaOutsiders: #LoveDamini    Spotify streams:

Day 1  : +8,332,412
Day 2 : +5,472,942
Day 3 : +4,477,855 sunday effect*
Day 4: + 4,77…",BUJU BNXN ARENA,False,Twitter for Android,314,85,1547186189421125633
45,__Jaaziel__,2022-07-13 11:48:17+00:00,RT @LabanElisha23: The name ‘Burna Boy’ should be changed to ‘Burna Man’ or ‘Burna Boss’ because this album pass Wetin boy for release👌🏾. #…,,False,Twitter for Android,1594,2910,1547186148878974977
46,anoutsider4L,2022-07-13 11:48:16+00:00,"RT @Burnaboystats1: Anghami Worldwide Chart:

36. - For My Hand  ft. @edsheeran 

• Anghami is the first legal music streaming platform and…",OUTSIDE,False,Twitter for Android,2281,30,1547186143690735616
47,Grahammoore04,2022-07-13 11:48:06+00:00,"RT @Outsider236: Burna Boy’s “Last Last” Spotify Streams:

=32,214,150 (+940,626) July 11

#Burnaboy             #lovedamini",BUJU BNXN ARENA,False,Twitter for Android,314,91,1547186103026962432
48,JOHN9RO,2022-07-13 11:48:06+00:00,"RT @Oselemusic: @burnaboy has the biggest album in the whole world for now, not capping.

#LOVEDAMINI",Outside 🦍🐐,False,Twitter for iPhone,851,15,1547186100099244033
49,dans_jesse,2022-07-13 11:48:00+00:00,RT @skeng7g: FC whenever chartdata posts about burna’s #LOVEDAMINI doings in just 4 days. https://t.co/4ohuRID6uR,⁶𓅓,False,Twitter for Android,304,40,1547186075629666304
50,Peter_David2,2022-07-13 11:47:50+00:00,"RT @Burnaboystats1: 🇺🇸 Amazon international best sellers (songs)

#8 - Last Last 

🇺🇸 Amazon international new releases (songs)

#5 - Last…","Lekki, Nigeria",False,Twitter for iPhone,328,45,1547186032118046722
51,Grahammoore04,2022-07-13 11:47:38+00:00,"RT @Burnaboystats1: 🇺🇸 Amazon international best sellers (album)

#1 - #LoveDamini 

🇺🇸 Amazon international new releases (album)

#1 - #Lo…",BUJU BNXN ARENA,False,Twitter for Android,314,101,1547185984277778432
52,jonesike3,2022-07-13 11:47:34+00:00,RT @dukeofph_: #LOVEDAMINI Surpasses 17M streams on Boomplay within 6 days of its release. Burna boy is the first artiste to achieve this f…,,False,Twitter for iPhone,334,4,1547185968096092167
53,Grahammoore04,2022-07-13 11:47:28+00:00,"RT @Burnaboystats1: 🇺🇸 Amazon international best sellers (songs)

#8 - Last Last 

🇺🇸 Amazon international new releases (songs)

#5 - Last…",BUJU BNXN ARENA,False,Twitter for Android,314,45,1547185940392820736
54,jonesike3,2022-07-13 11:47:27+00:00,"RT @Doyinisback: Attention outsiders, reports reaching me right now is that the bar has been shattered by burna boy😂.. Going down to get mo…",,False,Twitter for iPhone,334,28,1547185939545473026
55,Outsideisbliss,2022-07-13 11:47:12+00:00,RT @wale_rv: My life right now 🥹. Thank You my therapist @burnaboy #LOVEDAMINI https://t.co/xMKuTSrRd7,"Kumasi, Ghana",False,Twitter for Android,2414,2,1547185873841700864
56,JOHN9RO,2022-07-13 11:47:11+00:00,"RT @solomonazic2: I be common person 🥰
#LOVEDAMINI  by @burnaboy is the best album ever by an African musician. https://t.co/CBTxTpEuZR",Outside 🦍🐐,False,Twitter for iPhone,851,6,1547185872315056128
57,ribyickz,2022-07-13 11:47:05+00:00,"RT @Pridology: @burnaboy with #LOVEDAMINI took his art to a different place with own rules. His own production, vibes , lingo , melodies &amp;…",,False,Twitter for Android,986,14,1547185844875935746
58,JOHN9RO,2022-07-13 11:46:51+00:00,"RT @Burnaboystats1: 🇺🇸 Amazon international best sellers (album)

#1 - #LoveDamini 

🇺🇸 Amazon international new releases (album)

#1 - #Lo…",Outside 🦍🐐,False,Twitter for iPhone,851,101,1547185786877054978
59,rollyzazaa,2022-07-13 11:46:48+00:00,I’m ngl burnaboy’s #LOVEDAMINI  is getting a nomination for Grammy and guess what he is bringing that shit home no cap!! 🐐 🦍🦅@burnaboy,"Lagos, Nigeria",False,Twitter for iPhone,20,0,1547185775070089216
60,bigRhyss,2022-07-13 11:46:33+00:00,RT @Burnaboystats1: .@burnaboy debuts 3 songs off #LoveDamini album on Billboard 🇺🇸 Lyricfind Global chart: (with just 5 hours of tracking)…,Depressed ,False,Twitter for iPhone,4213,159,1547185710129610753
61,Outsideisbliss,2022-07-13 11:46:26+00:00,"RT @AnyichieDonald: Nobody is talking about that lady and her 300 Fawo that the flood carried away on WHISKEY""s outro, people are really se…","Kumasi, Ghana",False,Twitter for Android,2414,9,1547185682644443137
62,JOHN9RO,2022-07-13 11:46:25+00:00,RT @k_nipsey: My favorite on @burnaboy 's #LoveDamini album is common person ♥️man that track tells a lot,Outside 🦍🐐,False,Twitter for iPhone,851,6,1547185678492078080
63,jonesike3,2022-07-13 11:46:08+00:00,"RT @timmy__leyin: if i ask you now you go deny am, but i know say you dey do me science 😏

#LOVEDAMINI came with jams for days 🕺 https://t.…",,False,Twitter for iPhone,334,27,1547185606752616448
64,azi_mercy65,2022-07-13 11:46:06+00:00,"RT @Kingshizzy__: Burna boy and all the featured artistes from victony to Jhus, Khalid, blxst, Ed sheeran, kehlani, popcaan and J balvin br…",,False,Twitter for Android,626,44,1547185599194578949
65,Bitcoinlover90,2022-07-13 11:46:02+00:00,RT @nelson_belema: But m not crying 😭😭 common person madddddddddd #LOVEDAMINI https://t.co/wO7x0Nzlx9,,False,Twitter for Android,1,1921,1547185582040035328
66,anoutsider4L,2022-07-13 11:45:52+00:00,"RT @timmy__leyin: if i ask you now you go deny am, but i know say you dey do me science 😏

#LOVEDAMINI came with jams for days 🕺 https://t.…",OUTSIDE,False,Twitter for Android,2281,27,1547185538272313345
67,Muna_Obim,2022-07-13 11:45:40+00:00,"RT @BurnaBoyAG: In 2017 Jidenna said Burna Boy is underrated in the Nigerian music industry. 

He knew Burna was the best and is still the…",Piece of mind ,False,Twitter for Android,2236,113,1547185488993320960
68,Kalenga260,2022-07-13 11:45:37+00:00,#LOVEDAMINI is expected to sell 25k units in the united states. Wow its the first African album to reach this milestone.,indoors,False,Twitter Web App,3430,0,1547185475491856386
69,jojooflife,2022-07-13 11:45:29+00:00,"RT @BurnaBoyAG: In 2017 Jidenna said Burna Boy is underrated in the Nigerian music industry. 

He knew Burna was the best and is still the…",,False,Twitter for Android,62,113,1547185441069309952
70,JOHN9RO,2022-07-13 11:45:26+00:00,"RT @OnlyoneCeece: One album on repeat, 4 days burna you bad
#LOVEDAMINI",Outside 🦍🐐,False,Twitter for iPhone,851,12,1547185430201864194
71,Ola_yinka07,2022-07-13 11:45:26+00:00,RT @chartdata: .@burnaboy's #LOVEDAMINI aiming for top 15 debut on this week's US albums chart with 25K units first week. It will become th…,"Raver, India",False,Twitter Web App,172,717,1547185428771618818
72,jonesike3,2022-07-13 11:45:25+00:00,"RT @bmspacestore: South Africa Apple Music Top Albums 

#1 #LOVEDAMINI https://t.co/dODfSTSeZ1",,False,Twitter for iPhone,334,18,1547185427546767360
73,jonesike3,2022-07-13 11:45:23+00:00,RT @BrunhildeOwagbo: Wizkid must be regretting not making it into #LOVEDAMINI now.,,False,Twitter for iPhone,334,1,1547185418495483906
74,JOHN9RO,2022-07-13 11:45:21+00:00,RT @skeng7g: FC whenever chartdata posts about burna’s #LOVEDAMINI doings in just 4 days. https://t.co/4ohuRID6uR,Outside 🦍🐐,False,Twitter for iPhone,851,40,1547185407024037889
75,jonesike3,2022-07-13 11:45:15+00:00,"RT @Burnaboystats1: #LoveDamini has surpassed 18 million streams on Boomplay in less than 6 days after release 

- it’s the fastest album o…",,False,Twitter for iPhone,334,45,1547185385863876608
76,aduseei,2022-07-13 11:45:09+00:00,RT @LabanElisha23: The name ‘Burna Boy’ should be changed to ‘Burna Man’ or ‘Burna Boss’ because this album pass Wetin boy for release👌🏾. #…,"Accra, Ghana",False,Twitter for iPhone,2713,2910,1547185359045464066
77,anoutsider4L,2022-07-13 11:45:07+00:00,"RT @burnaOutsiders: SPOTIFY GLOBAL ARTIST CHART

#69(+2)  BURNA BOY

Peak position(#40)

4 days on chart 

#LOVEDAMINI https://t.co/B4fHQbE…",OUTSIDE,False,Twitter for Android,2281,27,1547185349318873090
78,MrPrinceofHON,2022-07-13 11:45:06+00:00,"If you #LOVEDAMINI, you definitely gonna ❤️ this WATCH.

100%Non-tarnishing Rosegold steel  Functional CHRONOGRAPH👍… https://t.co/2vWkOV4cUg","Lagos, Ibadan, Nigeria. ",False,Twitter for Android,4200,0,1547185346882027522
79,wale_rv,2022-07-13 11:44:49+00:00,My life right now 🥹. Thank You my therapist @burnaboy #LOVEDAMINI https://t.co/xMKuTSrRd7,OUTSIDE,False,Twitter for iPhone,746,2,1547185274819600385
80,JOHN9RO,2022-07-13 11:44:48+00:00,"RT @bmspacestore: Common Person is reality in form of melody 🎶 

#CommonPerson #LOVEDAMINI",Outside 🦍🐐,False,Twitter for iPhone,851,5,1547185270457602049
81,azi_mercy65,2022-07-13 11:44:41+00:00,"RT @Burnaboystats1: 🇬🇳 Papau New Guinea Apple Music top songs 

#1 - “For my hand” ft @edsheeran [new peak]

- the song has now reached num…",,False,Twitter for Android,626,28,1547185239948247041
82,iAmComputer__,2022-07-13 11:44:36+00:00,RT @mmgbenusola: Wizkid and Burna don Dey take this music thing too far. I jus Dey pity oga David  #LOVEDAMINI,127.0.0.1,False,Twitter for iPhone,25276,144,1547185221723979777
83,azi_mercy65,2022-07-13 11:44:36+00:00,"RT @Burnaboystats1: Amazon best sellers (albums)

#84 - #LoveDamini 

  #BurnaBoy https://t.co/e7OZhJhCQI",,False,Twitter for Android,626,62,1547185219970732040
84,jonesike3,2022-07-13 11:44:31+00:00,RT @RevoGorilla: Eyan Barrister - record #LOVEDAMINI massacred in 4days 😂😂😂 Burnsla na your mate 😂😂,,False,Twitter for iPhone,334,8,1547185199590555648
85,advtomiwa,2022-07-13 11:44:28+00:00,"RT @Outsider236: 🌍 Global Apple Music Top 100:
“Last Last” #15 (+1) *new peak 
“For My Hand” #64 (+4) *new peak 
#LOVEDAMINI https://t.co/t…",,False,Twitter for iPhone,16320,50,1547185187070541824
86,jonesike3,2022-07-13 11:44:26+00:00,"RT @Burnaboystats1: #LoveDamini   has surpassed 30.8 million combined streams on Audiomack in less than 6 days after release 
 
- it’s the…",,False,Twitter for iPhone,334,62,1547185180305235968
87,azi_mercy65,2022-07-13 11:44:26+00:00,"RT @Burnaboystats1: Amazon best sellers new releases (songs)

#23 - “For my hand” ft @edsheeran 
#73 - Last Last 

#LoveDamini   #BurnaBoy…",,False,Twitter for Android,626,50,1547185179311198208
88,jonesike3,2022-07-13 11:44:23+00:00,"RT @AnyichieDonald: Nobody is talking about that lady and her 300 Fawo that the flood carried away on WHISKEY""s outro, people are really se…",,False,Twitter for iPhone,334,9,1547185165289635840
89,azi_mercy65,2022-07-13 11:44:19+00:00,"RT @Burnaboystats1: Songs from #LoveDamini on 🇬🇧 UK Apple Music top 100: (day 5)

Last Last —— #4 (=)
For my hand - #13 (+2) *new peak 
Clo…",,False,Twitter for Android,626,49,1547185149825130497
90,desmond_ibude,2022-07-13 11:44:16+00:00,"RT @KingJamesIdowu: #LoveDamini is Burna boy's most commercial album yet. His intention was clear with this album, a summertime album for y…",In your heart ,False,Twitter for iPhone,52730,13,1547185134633377796
91,Biggjooe,2022-07-13 11:44:09+00:00,"RT @Burnaboystats1: Anghami Worldwide Chart:

36. - For My Hand  ft. @edsheeran 

• Anghami is the first legal music streaming platform and…",somewhere 📍,False,Twitter for iPhone,881,30,1547185106925780992
92,jonesike3,2022-07-13 11:44:01+00:00,RT @BrunhildeOwagbo: All this tears because #LOVEDAMINI don mud made in Lagos for USA. 😂😂😂,,False,Twitter for iPhone,334,6,1547185073753055232
93,anoutsider4L,2022-07-13 11:43:46+00:00,"RT @Burnaboystats1: #LoveDamini    Spotify streams:

Day 1  : +8,332,412
Day 2 : +5,472,942
Day 3 : +4,477,855 sunday effect*
Day 4: + 4,77…",OUTSIDE,False,Twitter for Android,2281,41,1547185009487929344
94,jonesike3,2022-07-13 11:43:45+00:00,"RT @burnaOutsiders: #LoveDamini    Spotify streams:

Day 1  : +8,332,412
Day 2 : +5,472,942
Day 3 : +4,477,855 sunday effect*
Day 4: + 4,77…",,False,Twitter for iPhone,334,85,1547185005302059008
95,mmahndem,2022-07-13 11:43:43+00:00,RT @ajebo_calygirl: every time I listen to #lovedamini I pick something new I didn't notice the previous time,"Love,Damini ",False,Twitter for Android,2639,45,1547184996842094592
96,azi_mercy65,2022-07-13 11:43:35+00:00,"RT @ShottiGunz: The bad reviews I’ve seen lately about #LOVEDAMINI 

The “Too many skips” agenda

All from the FC, that’s the new agenda gi…",,False,Twitter for Android,626,43,1547184963178663936
97,omodolapoJossey,2022-07-13 11:43:31+00:00,"RT @KingJamesIdowu: #LoveDamini is Burna boy's most commercial album yet. His intention was clear with this album, a summertime album for y…",,False,Twitter for Android,3101,13,1547184948662214656
98,jonesike3,2022-07-13 11:43:20+00:00,"RT @burnaOutsiders: FOR MY HAND SPOTIFY UPDATE

#LOVEDAMINI https://t.co/SslfXfQl8J",,False,Twitter for iPhone,334,24,1547184900490534912
99,De_PrincePaul,2022-07-13 11:43:09+00:00,"To be sincere, no other album has penetrated to my body and soul like #LOVEDAMINI 
@burnaboy you do this one! 
I ow… https://t.co/qj5aJCZ73p",,False,Twitter for Android,76,0,1547184854801997825
100,azi_mercy65,2022-07-13 11:43:06+00:00,"RT @Burnaboystats1: Anghami Worldwide Chart:

36. - For My Hand  ft. @edsheeran 

• Anghami is the first legal music streaming platform and…",,False,Twitter for Android,626,30,1547184841095090176
101,jonesike3,2022-07-13 11:43:05+00:00,"RT @Burnaboystats1: 🇿🇦South Africa Apple Music Top albums 

#1 - #LoveDamini (new peak)

#Burnaboy https://t.co/YHd28cpJf5",,False,Twitter for iPhone,334,63,1547184840407240705
102,westsideNoni,2022-07-13 11:42:48+00:00,"RT @bmspacestore: #LOVEDAMINI    has surpassed 18 million streams on Boomplay in less than 6 days of release.

— It becomes the fastest alb…",OUTSIDE,False,Twitter for iPhone,324,6,1547184768990724097
103,westsideNoni,2022-07-13 11:42:39+00:00,"RT @Burnaboystats1: Songs from #LoveDamini on 🇬🇧 UK Apple Music top 100: (day 5)

Last Last —— #4 (=)
For my hand - #13 (+2) *new peak 
Clo…",OUTSIDE,False,Twitter for iPhone,324,49,1547184729274957824
104,its_Tobiloba,2022-07-13 11:42:36+00:00,"RT @AlbumTalksHQ: 🚨@burnaboy’s #LOVEDAMINI is projected to debut in the Top 15 of the US Billboard 200. 

— It is set to become the highest…","Lagos, Nigeria",False,Twitter for iPhone,27777,144,1547184717572743168
105,Chulojackson7,2022-07-13 11:42:22+00:00,"RT @ShottiGunz: The bad reviews I’ve seen lately about #LOVEDAMINI 

The “Too many skips” agenda

All from the FC, that’s the new agenda gi…",Space drifting🛸,False,Twitter for iPhone,270,43,1547184657455878145
106,jonesike3,2022-07-13 11:42:17+00:00,"RT @Kingshizzy__: Burna boy and all the featured artistes from victony to Jhus, Khalid, blxst, Ed sheeran, kehlani, popcaan and J balvin br…",,False,Twitter for iPhone,334,44,1547184637209976833
107,JOHN9RO,2022-07-13 11:42:03+00:00,"RT @timmy__leyin: if i ask you now you go deny am, but i know say you dey do me science 😏

#LOVEDAMINI came with jams for days 🕺 https://t.…",Outside 🦍🐐,False,Twitter for iPhone,851,27,1547184578623840256
108,JOHN9RO,2022-07-13 11:41:54+00:00,RT @Abbye_edi__: @chartdata @HITSDD @sanbenito @brentfaiyaz @aespa_official @Harry_Styles @MorganWallen @Drake @1future @lildurk @theweeknd…,Outside 🦍🐐,False,Twitter for iPhone,851,9,1547184541919547394
109,azi_mercy65,2022-07-13 11:41:51+00:00,"RT @Moneyymachine12: Kilometre is a different vibe in this Burna boy's new album
@burnaboy 
#LOVEDAMINI",,False,Twitter for Android,626,7,1547184528426471424
110,Solutio73,2022-07-13 11:41:46+00:00,"RT @RevoGorilla: I am so happy "" common person "" is getting this heavy TikTok attention compared to love &amp; danceable songs on #LOVEDAMINI",OUTSIDE,False,Twitter for Android,120,8,1547184509078175746
111,ekinlo19,2022-07-13 11:41:46+00:00,"RT @burnaOutsiders: #LoveDamini    Spotify streams:

Day 1  : +8,332,412
Day 2 : +5,472,942
Day 3 : +4,477,855 sunday effect*
Day 4: + 4,77…",,False,Twitter for Android,545,85,1547184508025409542
112,azi_mercy65,2022-07-13 11:41:41+00:00,RT @Geebs_ultra: This is the real definition of Common Person😂❤️🔥 @burnaboy #LOVEDAMINI https://t.co/wpq0XBARhh,,False,Twitter for Android,626,10,1547184486072336384
113,ShowOlah,2022-07-13 11:41:36+00:00,"I need a boat and shy hoes
I need a boat and shy hoes
I need a boat and shy hoes
shy hoessss

#assustrike #LOVEDAMINI #Afrobeat",OUTSIDE,False,Twitter for Android,21,0,1547184465985916930
