,User,Time,Tweet,Location,Verified,Tweet_Source,Followers,Retweet_Count,Tweet ID
10,nwobodonobert,2022-07-11 08:21:49+00:00,"RT @timmy__leyin: Burna Boy - Common Person off #LOVEDAMINI 

my favorite track on the album FOR NOW. https://t.co/SZCVXsMB5o",Nigeria ,False,Twitter for Android,2373,52,1546409412985864193
11,Rajizyx,2022-07-11 08:21:47+00:00,RT @Faidarh: Play me For My Hand!!!#LOVEDAMINI https://t.co/MXvmnmreuf,"California, USA",False,Twitter for iPhone,612,1,1546409404941099009
12,a1_odogwu,2022-07-11 08:21:39+00:00,"RT @Outsider236: 🌍 Global Apple Music Top 100:
“Last Last” #16 (+2) *new peak 
“For My Hand” #68 (+2) *new peak 
#LOVEDAMINI https://t.co/1…",,False,Twitter for iPhone,100,24,1546409371638415360
13,lamido_23,2022-07-11 08:21:35+00:00,RT @BlackAmericanBA: #LOVEDAMINI Burna Boy never disappoints! I love every bit of his new Album 🔥🔥,"Lekki, Nigeria",False,Twitter for iPhone,671,109,1546409355502915584
14,DaPRINCEPr,2022-07-11 08:21:33+00:00,"RT @tobi_bayom: Real life issues 😢. Pls RT and tag any of your favorite artistes/celebrities.. original song by @Smartkyd11

@FutaBro @Supe…",SunShine 🌞,False,Twitter for Android,15052,1,1546409344341778432
15,badmusib,2022-07-11 08:21:33+00:00,"Gbemi trabaye 
Make you no dey shalaye
I don't want nobody to give my matter k-leg
For this life I dey
I want to be… https://t.co/O7Z7zmErdh",Next to your ♥️,False,Twitter for Android,11454,0,1546409344161439749
16,mrspacelyy9,2022-07-11 08:21:30+00:00,@_caterina_rose It’s perfect because his last words on Tony Ann Singh were “I wasn’t even done yet”. BLXST was like… https://t.co/lwiXSyTS69,Port Harcourt,False,Twitter for iPhone,4518,0,1546409331889000449
17,Odumodublvck_,2022-07-11 08:21:26+00:00,"IF LAST LAST BY @burnaboy WAS DRILL @CHOPSTIIIIX https://t.co/4VXKPPQJ4y

#LOVEDAMINI","Abuja, Nigeria",False,Twitter for iPhone,3831,0,1546409314176344064
18,iam_jabjason,2022-07-11 08:21:23+00:00,"RT @ogbeniimayor: This is fun lol
The last guy couldnt sing the wizkid part in one dance...

 #LOVEDAMINI
#Wimbledon #Shola  Burna  Kaduna…",,False,Twitter for Android,137,30,1546409303598419968
19,Ayobami061019,2022-07-11 08:21:23+00:00,RT @Salif_yanji: I respect preferences heavily but there's no way a normal person can hate on #LOVEDAMINI !,,False,Twitter for iPhone,15,1,1546409302856028160
20,eastsigngod,2022-07-11 08:21:18+00:00,"RT @burnaOutsiders: #burnaboy’s  #LOVEDAMINI has now produced 4 number 1 songs on Nigeria Apple Music chart.

The songs include :

Kilometr…",Nigeria,False,Twitter for Android,1570,31,1546409282048069633
21,bahd_mohs,2022-07-11 08:21:17+00:00,"RT @Ahmsammy: Bro this album is a 10/10, you can’t tell me nothing. Burna boy sabi this music thing. #LOVEDAMINI",outside,False,Twitter for Android,510,7,1546409280156434432
22,JoeJjoe996,2022-07-11 08:21:16+00:00,"RT @mahrex_owl: “Oya come make I give you the gist
When’s the last time somebody did it like this ? 

Couldn’t even capture the full page…",,False,Twitter for Android,109,62,1546409273764315136
23,AliMoodz2,2022-07-11 08:21:12+00:00,"RT @AliMoodz2: Please can someone tell @eddykenzoficial to listen to @burnaboy’s new Album pliz just
       #LOVEDAMINI",,False,Twitter for iPhone,754,2,1546409258891321351
24,Mondaylee,2022-07-11 08:21:12+00:00,"RT @kingB_yarz: It’s Plenty
Jagele
Cloak and Dagger
Science 
Whiskey 
RollerCoaster
Vanilla 
Common Person 

#LOVEDAMINI",Exactly where God wants me,False,Twitter for Android,65256,27,1546409255447805952
25,IKEHikennavict1,2022-07-11 08:21:12+00:00,"RT @Kenzymeister: Burna Boy and Good Meaningful Lyrics are 5&amp;6!

#LOVEDAMINI https://t.co/HZqwBaii2G",,False,Twitter for Android,530,54,1546409255330258949
26,i_am_dimeji,2022-07-11 08:21:09+00:00,"RT @ogbeniimayor: This is fun lol
The last guy couldnt sing the wizkid part in one dance...

 #LOVEDAMINI
#Wimbledon #Shola  Burna  Kaduna…","Abuja, Nigeria",False,Twitter for iPhone,779,30,1546409244571860993
27,lamido_23,2022-07-11 08:21:06+00:00,"RT @MannyNorte: Yep!!! #TheNorteShow tonight from 7pm GMT on @CapitalXTRA is a special one!! Second hour, I’ll be getting into the whole @b…","Lekki, Nigeria",False,Twitter for iPhone,671,221,1546409233687740421
28,Osas1Dreal,2022-07-11 08:21:03+00:00,"RT @drealosas: Name your best track on #LOVEDAMINI  below 👇🏾 

Mine: cloak &amp; dagger 🗡","Lagos, Nigeria",False,Twitter for iPhone,605,1,1546409221201317889
29,i_melig_,2022-07-11 08:20:59+00:00,"RT @GiantLivin: MyG got his copy of Album of the year signed by the Greatest Artiste Burna Boy!!

Portharcourt boys repping!!❤️🦍
@marnomkd…",Outside ,False,Twitter for iPhone,194,255,1546409201655742466
30,Outsideisbliss,2022-07-11 08:20:58+00:00,"RT @timmy__leyin: Burna Boy - Common Person off #LOVEDAMINI 

my favorite track on the album FOR NOW. https://t.co/SZCVXsMB5o","Kumasi, Ghana",False,Twitter for Android,2388,52,1546409197419503617
31,Obitz_p,2022-07-11 08:20:55+00:00,"RT @ogbeniimayor: This is fun lol
The last guy couldnt sing the wizkid part in one dance...

 #LOVEDAMINI
#Wimbledon #Shola  Burna  Kaduna…",Abuja,False,Twitter for Android,143,30,1546409185570684929
32,bela_george,2022-07-11 08:20:54+00:00,"RT @timayatimaya: Congrats @burnaboy on another huge one. Last Last it's PH City to the 🌍 💪🏽🇳🇬
#LOVEDAMINI",port Harcourt  ,False,Twitter for Android,95,2069,1546409180860391426
33,xoldierblinkz,2022-07-11 08:20:51+00:00,"RT @burnaboy: Well, #LOVEDAMINI  https://t.co/34gUoYOsto 😘 https://t.co/Bka6wsPMCi","Lagos, Nigeria",False,Twitter for iPhone,194,1940,1546409167392542725
34,denzyAfrica,2022-07-11 08:20:45+00:00,"RT @timmy__leyin: Burna Boy - Common Person off #LOVEDAMINI 

my favorite track on the album FOR NOW. https://t.co/SZCVXsMB5o",. ,False,Twitter for iPhone,2636,52,1546409144604925953
35,eastsigngod,2022-07-11 08:20:39+00:00,"RT @timmy__leyin: Burna Boy - Common Person off #LOVEDAMINI 

my favorite track on the album FOR NOW. https://t.co/SZCVXsMB5o",Nigeria,False,Twitter for Android,1570,52,1546409119942320129
36,a1_odogwu,2022-07-11 08:20:37+00:00,"RT @Outsider236: Burna Boy’s “Last Last” has surpassed 30m on Spotify in less than two months.
#LOVEDAMINI 

*I called this last month",,False,Twitter for iPhone,100,105,1546409112321359872
37,lamido_23,2022-07-11 08:20:36+00:00,"RT @burnaboy: Well, #LOVEDAMINI  https://t.co/34gUoYOsto 😘 https://t.co/Bka6wsPMCi","Lekki, Nigeria",False,Twitter for iPhone,671,1940,1546409107682361344
38,Hykksos,2022-07-11 08:20:36+00:00,RT @berry_amahlee: Good night pals #LOVEDAMINI https://t.co/XfIGhhdfuK,Don't look behind you,False,Twitter for Android,1541,36,1546409104897368065
39,ayomievans,2022-07-11 08:20:32+00:00,"RT @chinonso_obodo: #1 in 47 countries 🔥🔥
This album is still going up man
#LOVEDAMINI https://t.co/hPy4xuzFdT",Happy place,False,Twitter for Android,1808,20,1546409089823117314
40,a1_odogwu,2022-07-11 08:20:30+00:00,"RT @mahrex_owl: “Oya come make I give you the gist
When’s the last time somebody did it like this ? 

Couldn’t even capture the full page…",,False,Twitter for iPhone,100,62,1546409081560252416
41,Olamidedammie,2022-07-11 08:20:21+00:00,"RT @lehrin_: Told you guys i was cooking good,
Kindly retweet and like 🙏🙏🙏
Portraits📸  for face of beauty and bride 2022 winnner @beautyNbr…",Quiet Place,False,Twitter for Android,5114,4,1546409045225050114
42,a1_odogwu,2022-07-11 08:20:17+00:00,"RT @Outsider236: Burna Boy’s “For My Hand ” ft @edsheeran Spotify Streams:1,802,604 (+776,658) 
#Burnaboy            #lovedamini",,False,Twitter for iPhone,100,79,1546409028162650114
43,Emmanue12490861,2022-07-11 08:20:17+00:00,RT @whifklif_fzn: #outsiders I'm havin' faith @burnaboy and jhus go see this😄 abeg uuu fit help me tag em🙏🏾 #CLOAKANDDAGGER #LOVEDAMINI htt…,,False,Twitter for Android,0,26,1546409025511870464
44,ElormMahu,2022-07-11 08:20:17+00:00,"RT @burnaboy: Well, #LOVEDAMINI  https://t.co/34gUoYOsto 😘 https://t.co/Bka6wsPMCi",,False,Twitter for Android,23,1940,1546409025281179648
45,Bonas_styles,2022-07-11 08:20:11+00:00,RT @berry_amahlee: Good night pals #LOVEDAMINI https://t.co/XfIGhhdfuK,Uganda,False,Twitter for Android,3915,36,1546409002606759936
46,g4savage0,2022-07-11 08:20:10+00:00,"RT @ogbeniimayor: This is fun lol
The last guy couldnt sing the wizkid part in one dance...

 #LOVEDAMINI
#Wimbledon #Shola  Burna  Kaduna…","25 N Broad St, Woodbury NJ ",False,Twitter for iPhone,329,30,1546408999188418564
47,denzyAfrica,2022-07-11 08:20:07+00:00,"RT @Burnaboystats1: “It’s plenty” off #LoveDamini album is now the number 1 song in Nigeria 🇳🇬 

- it becomes the 4th number 1 song from th…",. ,False,Twitter for iPhone,2636,43,1546408984588034048
48,Kenneth76253427,2022-07-11 08:20:00+00:00,RT @spIhuah: Every Naija artist must drop pride and learn from this Love Damini. This album is the standard. Unless u want to risk flopping…,,False,Twitter for iPhone,75,8,1546408956792377345
49,I_amNanayaw,2022-07-11 08:19:58+00:00,"RT @timmy__leyin: Burna Boy - Common Person off #LOVEDAMINI 

my favorite track on the album FOR NOW. https://t.co/SZCVXsMB5o",fuck off,False,Twitter for Android,420,52,1546408946839310336
50,thebluesnewz,2022-07-11 08:19:50+00:00,"RT @ONimmie: *#LOVEDAMINI# 💯🥰*

Hey gee,

As #LOVEDAMINI don show like this,
If we were to interview Burna Boy about this album, how will y…",CHELSEA AND RONALDO FAN,False,Twitter for Android,1882,58,1546408915272966144
51,OlusojiAmoo,2022-07-11 08:19:48+00:00,"RT @UnrulyOutsider: December, 2021: 

Burna Boy.. Abuja, Nigeria 🇳🇬 

** Sorry #BurnaBoy doesn’t perform whilst long a glass of wine 🍷.. 😄…",,False,Twitter for iPhone,600,108,1546408903872765952
52,eastsigngod,2022-07-11 08:19:45+00:00,"RT @Burnaboystats1: “It’s plenty” off #LoveDamini album is now the number 1 song in Nigeria 🇳🇬 

- it becomes the 4th number 1 song from th…",Nigeria,False,Twitter for Android,1570,43,1546408893374496768
53,purewater01_,2022-07-11 08:19:39+00:00,@Omah_Lay Bros rest... Na #LOVEDAMINI dey sup like this.,My World,False,Twitter for Android,29,0,1546408867835400193
54,deyvvphem,2022-07-11 08:19:35+00:00,"I guess it is clear, OLUWA-BURNA,
Is the man.
Currently on repeat: Love Damini Album.
Which is your favourite song?… https://t.co/7CRKewZ1Ff","lagos, Nigeria",False,Twitter for Android,29,0,1546408852530290688
55,Faidarh,2022-07-11 08:19:34+00:00,Play me For My Hand!!!#LOVEDAMINI https://t.co/MXvmnmreuf,,False,Twitter for iPhone,55,1,1546408848105275392
56,thy_marvel,2022-07-11 08:19:32+00:00,"RT @burnaboy: Well, #LOVEDAMINI  https://t.co/34gUoYOsto 😘 https://t.co/Bka6wsPMCi", 🌏,False,Twitter for Android,304,1940,1546408838504628224
57,tolubori4real,2022-07-11 08:19:22+00:00,"RT @ogbeniimayor: This is fun lol
The last guy couldnt sing the wizkid part in one dance...

 #LOVEDAMINI
#Wimbledon #Shola  Burna  Kaduna…",LAGOS NIGERIA,False,Twitter for Android,290,30,1546408797194911744
58,iam_princyj,2022-07-11 08:19:13+00:00,RT @Princebalafama: Omo this is mix is 🔥🔥🔥 #LOVEDAMINI 10/10 ❤️❤️❤️,,False,Twitter for iPhone,928,3,1546408758212976640
59,Salif_yanji,2022-07-11 08:19:07+00:00,I respect preferences heavily but there's no way a normal person can hate on #LOVEDAMINI !,"Lusaka, Zambia",False,Twitter for Android,1464,1,1546408731864436742
60,a1_odogwu,2022-07-11 08:18:56+00:00,"RT @limcollins: Best Picture on the Internet. ❤️❤️

#LOVEDAMINI https://t.co/AQcVQrB2Qc",,False,Twitter for iPhone,100,124,1546408687627018240
61,a1_odogwu,2022-07-11 08:18:50+00:00,"RT @Burnaboystats1: 🇿🇦 South Africa official streaming chart 

#2 - Last Last (new peak) 

#LoveDamini #BurnaBoy https://t.co/gNm9YaEwNL",,False,Twitter for iPhone,100,13,1546408663560208384
62,_BlxxkSkeng,2022-07-11 08:18:50+00:00,@iamAbode Keep streaming #LOVEDAMINI https://t.co/xLoK1ArWkj,OUTSIDE,False,Twitter for Android,2999,0,1546408663530835969
63,SophiaWestwoo18,2022-07-11 08:18:50+00:00,"RT @decastro_bb: Omo Song too sweet ooo ❤️🔥🔥🔥 
Burna Boy dey carry me go I no know, DIRTY SECRETS gradually becoming my favorite track in #…",Nigeria,False,Twitter for iPhone,72,2,1546408662985474049
64,FuadBolakale,2022-07-11 08:18:50+00:00,"RT @timmy__leyin: Burna Boy - Common Person off #LOVEDAMINI 

my favorite track on the album FOR NOW. https://t.co/SZCVXsMB5o",,False,Twitter for Android,33,52,1546408662574432256
65,tobi_bayom,2022-07-11 08:18:48+00:00,Real life issues 😢. Pls RT and tag any of your favorite artistes/celebrities.. original song by @Smartkyd11… https://t.co/Ske0DMDb2H,Nigeria,False,Twitter for Android,390,1,1546408654089424897
66,muquabango,2022-07-11 08:18:40+00:00,"RT @ogbeniimayor: This is fun lol
The last guy couldnt sing the wizkid part in one dance...

 #LOVEDAMINI
#Wimbledon #Shola  Burna  Kaduna…",,False,Twitter for Android,273,30,1546408621772357634
67,Tak_urah,2022-07-11 08:18:32+00:00,"RT @burnaboy: Well, #LOVEDAMINI  https://t.co/34gUoYOsto 😘 https://t.co/Bka6wsPMCi","Norton, Flamingo ",False,Twitter for iPhone,2701,1940,1546408586334576646
68,Dog_loverr65,2022-07-11 08:18:27+00:00,"RT @timayatimaya: Congrats @burnaboy on another huge one. Last Last it's PH City to the 🌍 💪🏽🇳🇬
#LOVEDAMINI",,False,Twitter for iPhone,476,2069,1546408567137308672
69,Outsideisbliss,2022-07-11 08:18:27+00:00,RT @spIhuah: Every Naija artist must drop pride and learn from this Love Damini. This album is the standard. Unless u want to risk flopping…,"Kumasi, Ghana",False,Twitter for Android,2388,8,1546408566839549953
70,Nehizena4,2022-07-11 08:18:19+00:00,Stream #LOVEDAMINI https://t.co/yxzaqi5SZz,Inside bush,False,Twitter for iPhone,322,0,1546408532584579076
71,GetyoursHq,2022-07-11 08:18:18+00:00,RT @BinzuKing: What the woman on Burnaboy Whiskey song was talking about!!! #LOVEDAMINI https://t.co/K2MDMqHAWt,"Kaduna, Nigeria",False,Twitter for iPhone,1270,34,1546408529220849665
72,alongemarvix,2022-07-11 08:18:17+00:00,"RT @ONimmie: *#LOVEDAMINI# 💯🥰*

Hey gee,

As #LOVEDAMINI don show like this,
If we were to interview Burna Boy about this album, how will y…",ℂ𝕣𝕦𝕚𝕤𝕖 𝕨𝕣𝕝𝕕,False,Twitter for Android,1020,58,1546408524061851648
73,AbelJiga,2022-07-11 08:18:12+00:00,"RT @ogbeniimayor: This is fun lol
The last guy couldnt sing the wizkid part in one dance...

 #LOVEDAMINI
#Wimbledon #Shola  Burna  Kaduna…",Nigeria,False,Twitter for iPhone,27,30,1546408501752250368
74,lore___dawl,2022-07-11 08:18:10+00:00,"RT @burnaboy: Well, #LOVEDAMINI  https://t.co/34gUoYOsto 😘 https://t.co/Bka6wsPMCi",Canada,False,Twitter for iPhone,757,1940,1546408495888613376
75,mrspacelyy9,2022-07-11 08:18:06+00:00,RT @_caterina_rose: The transition from Tony Ann Singh to Solid shocks me every time. Why is it so satisfying and perfect. 🔥 #LOVEDAMINI,Port Harcourt,False,Twitter for iPhone,4518,37,1546408478327054337
76,bwoy_wahreedo,2022-07-11 08:17:55+00:00,The joy I’m deriving from listening to #commonperson repeatedly is out of this planet 🌏 #LOVEDAMINI,"Lagos, Nigeria",False,Twitter for iPhone,99,0,1546408432806264834
77,OyaghaP,2022-07-11 08:17:41+00:00,"RT @RevoGorilla: The funny thing about Burna is that he hasn't even started @ all  the 🌎 is already agog, wait for what #LOVEDAMINI Tour is…","Lagos, Nigeria",False,Twitter for Android,605,5,1546408372987117570
78,_Pxrple__,2022-07-11 08:17:31+00:00,RT @_caterina_rose: Made this quick translation in case any outsiders are curious what J Balvin is talking about in Rollercoaster #LOVEDAMI…,🛸,False,Twitter for Android,516,227,1546408330217881600
79,rashadGOAT,2022-07-11 08:17:29+00:00,"RT @limcollins: Best Picture on the Internet. ❤️❤️

#LOVEDAMINI https://t.co/AQcVQrB2Qc","Accra,Greater Accra",False,Twitter for iPhone,594,124,1546408323548942336
80,chizzy_jc,2022-07-11 08:17:29+00:00,"RT @chizzy_jc: Them dey pray make i fall and stagger, so i move in Cloak and Dagger.   #LOVEDAMINI https://t.co/1gWlv233EN",Metaverse,False,Twitter for iPhone,2440,1,1546408321594392576
81,TifeTuna,2022-07-11 08:17:26+00:00,"Burna Boy and Khalid created a bomb,Wild dreams is a gem #LOVEDAMINI",,False,Twitter for iPhone,15,0,1546408310496264193
82,IAMH3RAYOB33,2022-07-11 08:17:09+00:00,"RT @KceeUdonsi: Good morning @burnaboy 
Love, Damini is on repeat this morning. 10/10 rated. Best body of work.
#LOVEDAMINI",,False,Twitter for iPhone,0,9,1546408238047969280
83,Praizzzz_,2022-07-11 08:17:09+00:00,"My top 3 from #LOVEDAMINI excluding Last Last and Kilometre:

Common Person
It’s plenty
For my hand",,False,Twitter for iPhone,4071,0,1546408236441534465
84,a1_odogwu,2022-07-11 08:17:03+00:00,"RT @advtomiwa: Lmao, Odogwu never start #LoveDamini tour some people don dey cry 

The success of this album is tied with Live performance,…",,False,Twitter for iPhone,100,63,1546408211326050305
85,ba_jo1,2022-07-11 08:16:53+00:00,"RT @lehrin_: Told you guys i was cooking good,
Kindly retweet and like 🙏🙏🙏
Portraits📸  for face of beauty and bride 2022 winnner @beautyNbr…",WhereTheSmokeAt,False,Twitter for iPhone,2133,4,1546408172805660673
86,kusssman,2022-07-11 08:16:52+00:00,"RT @KennyIsGoat: #LOVEDAMINI has the best movement on charts 😂
Everyday the number one track changes 😂
Last last, cloak and dagger, differe…",Paris,False,Twitter for iPhone,75728,2,1546408166879105024
87,unrulysoljah,2022-07-11 08:16:49+00:00,"RT @burnaboy: Well, #LOVEDAMINI  https://t.co/34gUoYOsto 😘 https://t.co/Bka6wsPMCi","Kasoa, Ghana",False,Twitter for iPhone,706,1940,1546408155126587392
88,rashadGOAT,2022-07-11 08:16:47+00:00,"RT @limcollins: Her smile can heal the world.
Everyone loves Burna!

#LOVEDAMINI https://t.co/czSNwXYYGl","Accra,Greater Accra",False,Twitter for iPhone,594,24,1546408145756606464
89,a1_odogwu,2022-07-11 08:16:45+00:00,"RT @timmy__leyin: Burna Boy - Common Person off #LOVEDAMINI 

my favorite track on the album FOR NOW. https://t.co/SZCVXsMB5o",,False,Twitter for iPhone,100,52,1546408137263030275
90,Iam_VJburna,2022-07-11 08:16:42+00:00,"RT @OTFbillie: ‘For my hands’ has 4.1m views on YouTube in 48 hours 🔥🔥🔥🔥

#LOVEDAMINI",Lasgidi,False,Twitter for Android,1663,23,1546408126781562887
91,Glowboyriri01,2022-07-11 08:16:35+00:00,"RT @ONimmie: *#LOVEDAMINI# 💯🥰*

Hey gee,

As #LOVEDAMINI don show like this,
If we were to interview Burna Boy about this album, how will y…",Heaven 😇 ,False,Twitter for Android,3623,58,1546408097429741568
92,Smallie_II,2022-07-11 08:16:30+00:00,"RT @ONimmie: *#LOVEDAMINI# 💯🥰*

Hey gee,

As #LOVEDAMINI don show like this,
If we were to interview Burna Boy about this album, how will y…","Raffia City, NG",False,Twitter for Android,2348,58,1546408076034674690
93,Nelsononthisone,2022-07-11 08:16:20+00:00,"You're listening to Burna boy music in haste or in a hurry, my brother you don't get it yet @burnaboy #LOVEDAMINI… https://t.co/6V9H0bethb","Ado Ekiti, Nigeria",False,Twitter for Android,670,0,1546408034221555713
94,DeeGraphix007,2022-07-11 08:16:17+00:00,"RT @afrobeats_hq: Thread 🧵 

#commonperson by @burnaboy inspiring Testimonies. #lovedamini. By Heromac Ekanem
***

I still remember that da…",Outside,False,Twitter for Android,595,127,1546408020900548608
95,MacMorgan001,2022-07-11 08:16:02+00:00,@burnaboy  you're doing well #LOVEDAMINI,"Lagos, Nigeria",False,Twitter Web App,17,1,1546407957461667840
96,Bento_seketo,2022-07-11 08:15:57+00:00,RT @burnaboy: Let’s go Birmingham! 🎉 #LOVEDAMINI https://t.co/gZnkB35iND,Outside,False,Twitter for iPhone,288,1190,1546407934921478146
97,BigMoyorshola,2022-07-11 08:15:56+00:00,"RT @lehrin_: Told you guys i was cooking good,
Kindly retweet and like 🙏🙏🙏
Portraits📸  for face of beauty and bride 2022 winnner @beautyNbr…","Ilesa, Nigeria",False,Twitter for Android,15998,4,1546407929976438786
98,Eboda80,2022-07-11 08:15:55+00:00,"RT @UnrulyOutsider: Did you know?

#BurnaBoy Is the FIRST and ONLY artist from Nigeria to have three (3) Albums reach #1 on UK’s 🇬🇧 Apple M…",Nigeria,False,Twitter for iPhone,1747,48,1546407927262609409
99,boyzactwts,2022-07-11 08:15:54+00:00,"RT @boyzactwts: It's a new day and a blessed week to
😇Vibe to the outstanding Album from the King of the Outsiders🦍 #LOVEDAMINI by Burna Bo…",Nigeria,False,Twitter for Android,1779,11,1546407924783800320
100,Princebalafama,2022-07-11 08:15:51+00:00,"RT @burnaOutsiders: #burnaboy’s  #LOVEDAMINI has now produced 4 number 1 songs on Nigeria Apple Music chart.

The songs include :

Kilometr…",Nigeria,False,Twitter for Android,483,31,1546407911303401472
101,godwin2pat,2022-07-11 08:15:50+00:00,"RT @ogbeniimayor: This is fun lol
The last guy couldnt sing the wizkid part in one dance...

 #LOVEDAMINI
#Wimbledon #Shola  Burna  Kaduna…",Nigeria,False,Twitter for Android,161,30,1546407907406843904
102,burnalovedamini,2022-07-11 08:15:48+00:00,"RT @badboywestt: No other track is giving chance at this point , the whole album on repeat day and night , this is a blessing to our ears ,…",,False,Twitter for Android,357,14,1546407899643125762
103,EL_MEJOR_23,2022-07-11 08:15:44+00:00,"RT @UnrulyOutsider: Sri Lanka 🇱🇰 Apple Music Top Albums:

12. Burna Boy — #LoveDamini [New Peak] 

- It is #BurnaBoy 4th Album on this char…",,False,Twitter for Android,128,12,1546407883075641345
104,SophiaWestwoo18,2022-07-11 08:15:44+00:00,"RT @ogbeniimayor: This is fun lol
The last guy couldnt sing the wizkid part in one dance...

 #LOVEDAMINI
#Wimbledon #Shola  Burna  Kaduna…",Nigeria,False,Twitter for iPhone,72,30,1546407882371076096
105,Princebalafama,2022-07-11 08:15:35+00:00,"RT @Burnaboystats1: 🇿🇦 South Africa official streaming chart 

#2 - Last Last (new peak) 

#LoveDamini #BurnaBoy https://t.co/gNm9YaEwNL",Nigeria,False,Twitter for Android,483,13,1546407842378403841
106,matthiannaji,2022-07-11 08:15:34+00:00,"RT @SholaWilde: 🎶🎶 It's Plenty by Burna Boy goes well with this
.
Jada Wizkid Kelly Runtown #LoveDamini Kehlani Nicki Minaj Giveon Fandom H…","Federal Capital Territory, Nig",False,Twitter for Android,1182,2,1546407838800662530
107,Eboda80,2022-07-11 08:15:31+00:00,RT @jmikhe: Outsiders what are your top 5 songs on #LOVEDAMINI,Nigeria,False,Twitter for iPhone,1747,40,1546407827362779136
108,MyGuyITK,2022-07-11 08:15:31+00:00,"RT @burnaOutsiders: #burnaboy’s  #LOVEDAMINI has now produced 4 number 1 songs on Nigeria Apple Music chart.

The songs include :

Kilometr…","Ansbach, Germany",False,Twitter for Android,448,31,1546407827316641794
109,Peter_David2,2022-07-11 08:15:29+00:00,"RT @Burnaboystats1: #LoveDamini on Apple Music 

Number 1 in 47 countries simultaneously https://t.co/RvA8psyagf","Lekki, Nigeria",False,Twitter for iPhone,314,56,1546407820081463297
110,abimbso,2022-07-11 08:15:23+00:00,"RT @ogbeniimayor: This is fun lol
The last guy couldnt sing the wizkid part in one dance...

 #LOVEDAMINI
#Wimbledon #Shola  Burna  Kaduna…","Lagos, Nigeria",False,Twitter for Android,1015,30,1546407795205050368
111,burnalovedamini,2022-07-11 08:15:19+00:00,RT @Inieee1: I think its Plenty and Common Person are cheat songs on the album.Street anthem is too easy for Burna boy #LOVEDAMINI,,False,Twitter for Android,357,16,1546407777580584962
112,LowbudgetBayor,2022-07-11 08:15:16+00:00,"RT @ONimmie: *#LOVEDAMINI# 💯🥰*

Hey gee,

As #LOVEDAMINI don show like this,
If we were to interview Burna Boy about this album, how will y…",5k🥺🙏,False,Twitter for iPhone,4306,58,1546407765266014208
113,a1_odogwu,2022-07-11 08:15:16+00:00,"RT @burnaboy: Well, #LOVEDAMINI  https://t.co/34gUoYOsto 😘 https://t.co/Bka6wsPMCi",,False,Twitter for iPhone,100,1940,1546407763307384832
114,MyGuyITK,2022-07-11 08:15:08+00:00,RT @ayomievans: Everyone is talking about the transitions and productions on #LOVEDAMINI but how come no one is talking about Burna's vocal…,"Ansbach, Germany",False,Twitter for Android,448,15,1546407730914664448
